verb_id,lex,scroll,book,chapter,verse,g_cons,hebrew,g_cons_verse,stem,tense,subject,subj_heb,complement,cmpl_heb,dir_he,dir_he_dss_verse,preposition_1,preposition_2,preposition_3
228220,QBY[,MT,Isaiah,45,20,HQBYW,הִקָּבְצ֥וּ ,HQBYW W B>W HTNGCW JXDW PLJVJ H GWJM L> JD<W H NF>JM >T <Y PSLM W MTPLLJM >L >L L> JWCJ<,nif,impv,,,,,,,,,
1911821,QBY[,1Qisaa,Isaiah,45,20,HQBYW,הקבצו ,HQBYW W BW>W HTNGCW W >TJW PLJVJ H GW>JM LW> JD<W H NWF>JM >T <Y PSLMH W MTPLLJM >L >L LW> JWCJ<,nifal,impv,,,,,,0,,,
228243,NGC[,MT,Isaiah,45,21,HGJCW,הַגִּ֔ישׁוּ ,HGJDW W HGJCW >P JW<YW JXDW MJ HCMJ< Z>T M QDM M >Z HGJDH H LW> >NJ JHWH W >JN <WD >LHJM M BL<DJ >L YDJQ W MWCJ< >JN ZWLTJ,hif,impv,,,,,,,,,
1911846,NGC[,1Qisaa,Isaiah,45,21,HGJCW,הגישו ,HGJDW W HGJCW >P JW<YW JXDJW MJ> HCMJ< ZW>T M QDM M >Z HGJDH H LW> >NJ JHWH W >JN <WD >LWHJM M BL<DJ >L YDJQ W MWCJ< W >JN ZWLTJ,hifil,impv,,,,,,0,,,
228293,CWB[,MT,Isaiah,45,23,JCWB,יָשׁ֑וּב ,BJ NCB<TJ JY> M PJ YDQH DBR W L> JCWB KJ LJ TKR< KL BRK TCB< KL LCWN,qal,impf,,,,,,,,,
1911899,CWB[,1Qisaa,Isaiah,45,23,JCWB,ישוב ,BJ> NCB<TJ JY> M PJ> YDQH DBR W LW> JCWB KJ> LJ> TKR< KWL BJRK W TCB< KWL LCWN,qal,impf,,,,,,0,,,
228286,JY>[,MT,Isaiah,45,23,JY>,יָצָ֨א ,BJ NCB<TJ JY> M PJ YDQH DBR W L> JCWB KJ LJ TKR< KL BRK TCB< KL LCWN,qal,perf,DBR,דָּבָ֖ר ,M PJ,מִפִּ֧י ,0,,M,,
1911892,JY>[,1Qisaa,Isaiah,45,23,JY>,יצא ,BJ> NCB<TJ JY> M PJ> YDQH DBR W LW> JCWB KJ> LJ> TKR< KWL BJRK W TCB< KWL LCWN,qal,perf,,,,,,0,,,
228311,BW>[,MT,Isaiah,45,24,JBW>,יָבֹ֣וא ,>K B JHWH LJ >MR YDQWT W <Z <DJW JBW> W JBCW KL H NXRJM BW,qal,impf,,,<DJW,עָדָיו֙ ,0,,<DJW,,
1911919,BW>[,1Qisaa,Isaiah,45,24,JBW>W,יבואו ,>K B JHWH LJ> J>MR YDQWT W <WZ <DJW JBW>W JBWCW KWL H NXRJM BW,qal,impf,,,,,,0,,,
228496,BW>[,MT,Isaiah,46,11,>BJ>NH,אֲבִיאֶ֔נָּה ,QR> M MZRX <JV M >RY MRXQ >JC <YTW >P DBRTJ >P >BJ>NH JYRTJ >P ><FNH,hif,impf,,,,,,,,,
1912109,BW>[,1Qisaa,Isaiah,46,11,>BJ>NH,אביא׳נה ,QWRH M MZRX <JV M >RY MRXQ >JC <YTW >P DBRTJ >P >BJ>NH JYRTJH >P ><FNH,hifil,impf,,,,,,0,,,
228508,QRB[,MT,Isaiah,46,13,QRBTJ,קֵרַ֤בְתִּי ,QRBTJ YDQTJ L> TRXQ W TCW<TJ L> T>XR W NTTJ B YJWN TCW<H L JFR>L TP>RTJ,piel,perf,,,,,,,,,
1912123,QRB[,1Qisaa,Isaiah,46,13,QRWBH,קרובה ,QRWBH YDQTJ W LW> TRXQ W TCW<TJ W LW> T>XR NTTJ B YJWN TCW<H W L JFR>L TP>RTJ,,,,,,,,0,,,
228356,HLK[,MT,Isaiah,46,2,HLKH,הָלָֽכָה׃ ס ,QRSW KR<W JXDW L> JKLW MLV MF> W NPCM B CBJ HLKH,qal,perf,NPCM,נַפְשָׁ֖ם ,B CBJ,בַּשְּׁבִ֥י ,0,,B,,
1911961,HLK[,1Qisaa,Isaiah,46,2,HLKW,הלכו ,QRSW KR<W JXDJW W LW> JWKLW MLV MF> W NPCMH B CBJ HLKW,qal,perf,,,,,,0,,,
228449,CWB[,MT,Isaiah,46,8,HCJBW,הָשִׁ֥יבוּ ,ZKRW Z>T W HT>CCW HCJBW PWC<JM <L LB,hif,impv,,,<L LB,עַל־לֵֽב׃ ,0,,<L,,
1912059,CWB[,1Qisaa,Isaiah,46,8,HCJBW,השיבו ,ZKWRW ZW>T W HT>WCCW HCJBW PWC<JM <L LB,hifil,impv,,,,,,0,,,
228524,JRD[,MT,Isaiah,47,1,RDJ,רְדִ֣י׀ ,RDJ W CBJ <L <PR BTWLT BT BBL CBJ L >RY >JN KS> BT KFDJM KJ L> TWSJPJ JQR>W LK RKH W <NGH,qal,impv,,,,,,,,,
1912142,JRD[,1Qisaa,Isaiah,47,1,RDJ,רדי ,RDJ W CBJ <L <PR BTWLT BT BBL CBJ <L H >RY >JN KS> BT KFDJJM KJ> LW> TWSJPJ W QR>W LK RKH W <NWGH,qal,impv,,,,,,0,,,
228685,CWB[,MT,Isaiah,47,10,CWBBTK,שֹׁובְבָ֑תֶךְ ,W TBVXJ B R<TK >MRT >JN R>NJ XKMTK W D<TK HJ> CWBBTK W T>MRJ B LBK >NJ W >PSJ <WD,piel,perf,HJ>,הִ֣יא ,,,,,,,
1912314,CWB[,1Qisaa,Isaiah,47,10,CWBBTK,שובבת׳ך ,W TBVXJ B D<TK >MRTJ >JN RW>NJ XKMTK W D<TK HJ>H CWBBTK W TW>MRJ B LBBK >NJ W >PSJ <WD,polel,perf,,,,,,0,,,
228695,BW>[,MT,Isaiah,47,11,B>,בָ֧א ,W B> <LJK R<H L> TD<J CXRH W TPL <LJK HWH L> TWKLJ KPRH W TB> <LJK PT>M CW>H L> TD<J,qal,perf,R<H,רָעָ֗ה ,<LJK,עָלַ֣יִךְ ,0,,<LJK,,
228709,BW>[,MT,Isaiah,47,11,TB>,תָבֹ֨א ,W B> <LJK R<H L> TD<J CXRH W TPL <LJK HWH L> TWKLJ KPRH W TB> <LJK PT>M CW>H L> TD<J,qal,impf,CW>H,שֹׁואָ֖ה ,<LJK,עָלַ֧יִךְ ,0,,<LJK,,
1912325,BW>[,1Qisaa,Isaiah,47,11,B>H,באה ,W B>H <LJK R<H W LW> TD<J CXRH W TPWL <LJK HWJH LW> TWKLJ L KPRH W TBW> <LJK PT>WM C>H W LW> TD<J,qal,perf,,,,,,0,,,
1912341,BW>[,1Qisaa,Isaiah,47,11,TBW>,תבוא ,W B>H <LJK R<H W LW> TD<J CXRH W TPWL <LJK HWJH LW> TWKLJ L KPRH W TBW> <LJK PT>WM C>H W LW> TD<J,qal,impf,,,,,,0,,,
228702,NPL[,MT,Isaiah,47,11,TPL,תִפֹּ֤ל ,W B> <LJK R<H L> TD<J CXRH W TPL <LJK HWH L> TWKLJ KPRH W TB> <LJK PT>M CW>H L> TD<J,qal,impf,HWH,הֹוָ֔ה ,<LJK,עָלַ֨יִךְ֙ ,0,,<LJK,,
1912333,NPL[,1Qisaa,Isaiah,47,11,TPWL,תפול ,W B>H <LJK R<H W LW> TD<J CXRH W TPWL <LJK HWJH LW> TWKLJ L KPRH W TBW> <LJK PT>WM C>H W LW> TD<J,qal,impf,,,,,,0,,,
228754,BW>[,MT,Isaiah,47,13,JB>W,יָבֹ֖אוּ ,NL>JT B RB <YTJK J<MDW N> W JWCJ<K HBRW CMJM H XZJM B KWKBJM MWDJ<M L XDCJM M >CR JB>W <LJK,qal,impf,,,<LJK,עָלָֽיִךְ׃ ,0,,<LJK,,
1912387,BW>[,1Qisaa,Isaiah,47,13,JBW>,יבוא ,K RWB <YTK J<MWDW N> W JWCJ<WK XWBRJ CMJM W H XWZJM B KWKBJM MWD<JM L XRDJM M >CR JBW> <LJHMH,qal,impf,,,,,,0,,,
228559,<BR[,MT,Isaiah,47,2,<BRJ,עִבְרִ֥י ,QXJ RXJM W VXNJ QMX GLJ YMTK XFPJ CBL GLJ CWQ <BRJ NHRWT,qal,impv,,,,,,,,,
1912179,<BR[,1Qisaa,Isaiah,47,2,<BWRJ,עבורי ,QXJ RXJM W VXNJ QMX GLJ YMTK XFWPJ CWLJK GLJ CWQ <BWRJ NHRWT,qal,impv,,,,,,0,,,
228553,GLH[,MT,Isaiah,47,2,GLJ,גַּלִּ֨י ,QXJ RXJM W VXNJ QMX GLJ YMTK XFPJ CBL GLJ CWQ <BRJ NHRWT,piel,impv,,,,,,,,,
228557,GLH[,MT,Isaiah,47,2,GLJ,גַּלִּי־,QXJ RXJM W VXNJ QMX GLJ YMTK XFPJ CBL GLJ CWQ <BRJ NHRWT,piel,impv,,,,,,,,,
1912173,GLH[,1Qisaa,Isaiah,47,2,GLJ,גלי ,QXJ RXJM W VXNJ QMX GLJ YMTK XFWPJ CWLJK GLJ CWQ <BWRJ NHRWT,piel,impv,,,,,,0,,,
1912177,GLH[,1Qisaa,Isaiah,47,2,GLJ,גלי ,QXJ RXJM W VXNJ QMX GLJ YMTK XFWPJ CWLJK GLJ CWQ <BWRJ NHRWT,piel,impv,,,,,,0,,,
228548,LQX[,MT,Isaiah,47,2,QXJ,קְחִ֥י ,QXJ RXJM W VXNJ QMX GLJ YMTK XFPJ CBL GLJ CWQ <BRJ NHRWT,qal,impv,,,,,,,,,
1912168,LQX[,1Qisaa,Isaiah,47,2,QXJ,קחי ,QXJ RXJM W VXNJ QMX GLJ YMTK XFWPJ CWLJK GLJ CWQ <BWRJ NHRWT,qal,impv,,,,,,0,,,
228561,GLH[,MT,Isaiah,47,3,TGL,תִּגָּל֙ ,TGL <RWTK GM TR>H XRPTK NQM >QX W L> >PG< >DM,nif,impf,<RWTK,עֶרְוָתֵ֔ךְ ,,,,,,,
1912182,GLH[,1Qisaa,Isaiah,47,3,TGLH,תגלה ,TGLH <RWTK GM TR>H XRPTK NQM >QX W LW> >PG< >DM,nifal,impf,,,,,,0,,,
228567,LQX[,MT,Isaiah,47,3,>QX,אֶקָּ֔ח ,TGL <RWTK GM TR>H XRPTK NQM >QX W L> >PG< >DM,qal,impf,,,,,,,,,
1912188,LQX[,1Qisaa,Isaiah,47,3,>QX,אקח ,TGLH <RWTK GM TR>H XRPTK NQM >QX W LW> >PG< >DM,qal,impf,,,,,,0,,,
228581,BW>[,MT,Isaiah,47,5,B>J,בֹ֥אִי ,CBJ DWMM W B>J B XCK BT KFDJM KJ L> TWSJPJ JQR>W LK GBRT MMLKWT,qal,impv,,,,,,,,,
1912204,BW>[,1Qisaa,Isaiah,47,5,BW>J,בואי ,CBJ DMMH W BW>J B XWCK BT KFDJJM KJ> LW> TWSJPJ W QR>W LK GBWRT MMLKWT,qal,impv,,,,,,0,,,
228652,BW>[,MT,Isaiah,47,9,TB>NH,תָבֹאנָה֩ ,W TB>NH LK CTJ >LH RG< B JWM >XD CKWL W >LMN K TMM B>W <LJK B RB KCPJK B <YMT XBRJK M>D,qal,impf,CTJ >LH CKWL W >LMN,שְׁתֵּי־אֵ֥לֶּה שְׁכֹ֣ול וְאַלְמֹ֑ן ,LK,לָּ֨ךְ ,0,,LK,,
228665,BW>[,MT,Isaiah,47,9,B>W,בָּ֣אוּ ,W TB>NH LK CTJ >LH RG< B JWM >XD CKWL W >LMN K TMM B>W <LJK B RB KCPJK B <YMT XBRJK M>D,qal,perf,,,<LJK,עָלַ֔יִךְ ,0,,<LJK,,
1912280,BW>[,1Qisaa,Isaiah,47,9,TBW>JNH,תבואינה ,W TBW>JNH LK CTJ >LH RG< B JWM >XD CKWL W >LMNH K TWMM B>W <LJK B RWB KCPJK B <YMT XWBRJK MW>DH,qal,impf,,,,,,1,,,
1912293,BW>[,1Qisaa,Isaiah,47,9,B>W,באו ,W TBW>JNH LK CTJ >LH RG< B JWM >XD CKWL W >LMNH K TWMM B>W <LJK B RWB KCPJK B <YMT XWBRJK MW>DH,qal,perf,,,,,,1,,,
228804,JY>[,MT,Isaiah,48,1,JY>W,יָצָ֑אוּ ,CM<W Z>T BJT J<QB H NQR>JM B CM JFR>L W M MJ JHWDH JY>W H NCB<JM B CM JHWH W B >LHJ JFR>L JZKJRW L> B >MT W L> B YDQH,qal,perf,,,M MJ JHWDH,מִמֵּ֥י יְהוּדָ֖ה ,0,,M,,
1912440,JY>[,1Qisaa,Isaiah,48,1,JY>W,יצאו ,CM<W ZW>T BJT J<QWB H NQR>JM B CM JFR>L W M MJ JHWDH JY>W H NCB<JM B CM JHWH W B >LWHJ JFR>L JZKJRW LW> B >MT W LW> B YDQH,qal,perf,,,,,,0,,,
228996,QBY[,MT,Isaiah,48,14,HQBYW,הִקָּבְצ֤וּ ,HQBYW KLKM W CM<W MJ BHM HGJD >T >LH JHWH >HBW J<FH XPYW B BBL W ZR<W KFDJM,nif,impv,,,,,,,,,
1912646,QBY[,1Qisaa,Isaiah,48,14,JQBYW,יקבצו ,JQBYW KWLM W JCM<W MJ BHM W JGJD >T >LH JHWH >WHBJ W JFH XPYJ B BBL ZRW<W KFDJJM,nifal,impf,,,,,,0,,,
229019,BW>[,MT,Isaiah,48,15,HBJ>TJW,הֲבִיאֹתִ֖יו ,>NJ >NJ DBRTJ >P QR>TJW HBJ>TJW W HYLJX DRKW,hif,perf,,,,,,,,,
1912672,BW>[,1Qisaa,Isaiah,48,15,HBJ>WTJHW,הביאותי׳הו ,>NJ >NJ DBRTJ >P QR>TJ W HBJ>WTJHW W HYLJXH DRKWHJ,hifil,perf,,,,,,0,,,
229043,CLX[,MT,Isaiah,48,16,CLXNJ,שְׁלָחַ֖נִי ,QRBW >LJ CM<W Z>T L> M R>C B STR DBRTJ M <T HJWTH CM >NJ W <TH >DNJ JHWH CLXNJ W RWXW,qal,perf,>DNJ JHWH,אֲדֹנָ֧י יְהוִ֛ה ,,,,,,,
1912698,CLX[,1Qisaa,Isaiah,48,16,CLXNJ,שלח׳ני ,QRWBW >LJ W CM<W ZW>T LW> M RWC B STR DBRTJ B <T HJWTH CMH >NJ W <TH >DWNJ JHWH CLXNJ W RWXW,qal,perf,,,,,,1,,,
229023,QRB[,MT,Isaiah,48,16,QRBW,קִרְב֧וּ ,QRBW >LJ CM<W Z>T L> M R>C B STR DBRTJ M <T HJWTH CM >NJ W <TH >DNJ JHWH CLXNJ W RWXW,qal,impv,,,>LJ,אֵלַ֣י ,0,,>LJ,,
1912677,QRB[,1Qisaa,Isaiah,48,16,QRWBW,קרובו ,QRWBW >LJ W CM<W ZW>T LW> M RWC B STR DBRTJ B <T HJWTH CMH >NJ W <TH >DWNJ JHWH CLXNJ W RWXW,qal,impv,,,,,,1,,,
229061,HLK[,MT,Isaiah,48,17,TLK,תֵּלֵֽךְ׃ ,KH >MR JHWH G>LK QDWC JFR>L >NJ JHWH >LHJK MLMDK L HW<JL MDRJKK B DRK TLK,qal,impf,,,,,,,,,
1912718,HLK[,1Qisaa,Isaiah,48,17,TLK,תלך ,KWH >MR JHWH GW>LKH QDWC JFR>L >NJ JHWH >LWHJKH MLMDKH L HW<JL HDRJKH B DRK >CR TLK BH,qal,impf,,,,,,0,,,
229098,JY>[,MT,Isaiah,48,20,Y>W,צְא֣וּ ,Y>W M BBL BRXW M KFDJM B QWL RNH HGJDW HCMJ<W Z>T HWYJ>WH <D QYH H >RY >MRW G>L JHWH <BDW J<QB,qal,impv,,,M BBL,מִבָּבֶל֮ ,0,,M,,
229110,JY>[,MT,Isaiah,48,20,HWYJ>WH,הֹוצִיא֖וּהָ ,Y>W M BBL BRXW M KFDJM B QWL RNH HGJDW HCMJ<W Z>T HWYJ>WH <D QYH H >RY >MRW G>L JHWH <BDW J<QB,hif,impv,,,<D QYH H >RY,עַד־קְצֵ֣ה הָאָ֑רֶץ ,0,,<D,,
1912757,JY>[,1Qisaa,Isaiah,48,20,Y>W,צאו ,Y>W M BBL BRXW M KFDJJM B QWL RWNH HGJDW W HCMJ<W ZW>T <D QYWJ H >RY >MRW G>L JHWH >T <BDW J<QWB,qal,impv,,,,,,0,,,
229125,HLK[,MT,Isaiah,48,21,HWLJKM,הֹֽולִיכָ֔ם ,W L> YM>W B XRBWT HWLJKM MJM M YWR HZJL LMW W JBQ< YWR W JZBW MJM,hif,perf,,,,,,,,,
1912786,HLK[,1Qisaa,Isaiah,48,21,HWLJKW,הוליכ׳ו ,W LW> YM>W B XRBWT HWLJKW MJM M YWR HZJB LMW W JBQ< YWR W JZWBW MJM,hifil,perf,,,,,,0,,,
228850,BW>[,MT,Isaiah,48,3,TB>NH,תָּבֹֽאנָה׃ ,H R>CNWT M >Z HGDTJ W M PJ JY>W W >CMJ<M PT>M <FJTJ W TB>NH,qal,wayq,,,,,,,,,
1912488,BW>[,1Qisaa,Isaiah,48,3,TBW>JNH,תבואינה ,H RJCWNWT M >Z HGDTJ W M PJ JY>H W >CMJ<M PT>WM <FJTJ W TBW>JNH,qal,wayy,,,,,,0,,,
228844,JY>[,MT,Isaiah,48,3,JY>W,יָצְא֖וּ ,H R>CNWT M >Z HGDTJ W M PJ JY>W W >CMJ<M PT>M <FJTJ W TB>NH,qal,perf,,,M PJ,מִפִּ֥י ,0,,M,,
1912482,JY>[,1Qisaa,Isaiah,48,3,JY>H,יצאה ,H RJCWNWT M >Z HGDTJ W M PJ JY>H W >CMJ<M PT>WM <FJTJ W TBW>JNH,qal,perf,,,,,,0,,,
228870,BW>[,MT,Isaiah,48,5,TBW>,תָּבֹ֖וא ,W >GJD LK M >Z B VRM TBW> HCM<TJK PN T>MR <YBJ <FM W PSLJ W NSKJ YWM,qal,impf,,,,,,,,,
1912511,BW>[,1Qisaa,Isaiah,48,5,TBW>,תבוא ,W >GJDH LKH M >Z B VRM TBW> HCM<TJKH PN TW>MR <YBJ <FM PSLJ W NSKJ YWM,qal,impf,,,,,,0,,,
229372,BW>[,MT,Isaiah,49,12,JB>W,יָבֹ֑אוּ ,HNH >LH M RXWQ JB>W W HNH >LH M YPWN W M JM W >LH M >RY SJNJM,qal,impf,>LH,אֵ֕לֶּה ,M RXWQ,מֵרָחֹ֖וק ,0,,M,,
1913051,BW>[,1Qisaa,Isaiah,49,12,JBW>W,יבואו ,HNH >LH M RXWQ JBW>W W HNH >LH M YPWN W M JM W >LH M >RY SWNJJM,qal,impf,,,,,,0,,,
229438,JY>[,MT,Isaiah,49,17,JY>W,יֵצֵֽאוּ׃ ,MHRW BNJK MHRSJK W MXRBJK MMK JY>W,qal,impf,MHRSJK W MXRBJK,מְהָֽרְסַ֥יִךְ וּמַחֲרִבַ֖יִךְ ,MMK,מִמֵּ֥ךְ ,0,,MMK,,
1913124,JY>[,1Qisaa,Isaiah,49,17,JY>W,יצאו ,MHRW BWNJK MHWRSJK W MXRJBJK MMK JY>W,qal,impf,,,,,,0,,,
229446,BW>[,MT,Isaiah,49,18,B>W,בָֽאוּ־,F>J SBJB <JNJK W R>J KLM NQBYW B>W LK XJ >NJ N>M JHWH KJ KLM K <DJ TLBCJ W TQCRJM K KLH,qal,perf,,,LK,לָ֑ךְ ,0,,LK,,
1913133,BW>[,1Qisaa,Isaiah,49,18,B>W,באו ,S>J SBJB <JNJK W R>J KWLM NQBYW B>W LKJ XJ >NJ NW>M JHWH KJ> KWLM K <DJ TLBCJ W TQCRJM K KLH,qal,perf,,,,,,0,,,
229445,QBY[,MT,Isaiah,49,18,NQBYW,נִקְבְּצ֣וּ ,F>J SBJB <JNJK W R>J KLM NQBYW B>W LK XJ >NJ N>M JHWH KJ KLM K <DJ TLBCJ W TQCRJM K KLH,nif,perf,KLM,כֻּלָּ֖ם ,,,,,,,
1913132,QBY[,1Qisaa,Isaiah,49,18,NQBYW,נקבצו ,S>J SBJB <JNJK W R>J KWLM NQBYW B>W LKJ XJ >NJ NW>M JHWH KJ> KWLM K <DJ TLBCJ W TQCRJM K KLH,nifal,perf,,,,,,0,,,
229488,NGC[,MT,Isaiah,49,20,GCH,גְּשָׁה־,<WD J>MRW B >ZNJK BNJ CKLJK YR LJ H MQWM GCH LJ W >CBH,qal,impv,,,,,,,,,
1913175,NGC[,1Qisaa,Isaiah,49,20,GCH,גש׳ה ,<WD JW>MRW B >WZNJK BNJ CKWLJK YR LJ H MQWM GCH LJ W >CBH,qal,impv,,,,,,0,,,
229506,GLH[,MT,Isaiah,49,21,GLH,גֹּלָ֣ה׀ ,W >MRT B LBBK MJ JLD LJ >T >LH W >NJ CKWLH W GLMWDH GLH W SWRH W >LH MJ GDL HN >NJ NC>RTJ L BDJ >LH >JPH HM,qal,ptca,,,,,,,,,
1913195,GLH[,1Qisaa,Isaiah,49,21,GWLH,גולה ,W >MRT B LBBK MJ> JLD LJ >T >LH W >NJ CKWLH W GLMWDH W GWLH W SRH >LH MJ> GDL HNH >NJ NC>RTJ L BDJ >LH >JPW HMH,qal,ptca,,,,,,0,,,
229536,BW>[,MT,Isaiah,49,22,HBJ>W,הֵבִ֤יאוּ ,KH >MR >DNJ JHWH HNH >F> >L GWJM JDJ W >L <MJM >RJM NSJ W HBJ>W BNJK B XYN W BNTJK <L KTP TNF>NH,hif,perf,,,,,,,,,
1913226,BW>[,1Qisaa,Isaiah,49,22,HBJ>W,הביאו ,KJ> KWH >MR JHWH HNH >F> >L GW>JM JDJ W >L H <MJM >RJM NSJ W HBJ>W BNJK B XWYN W BNWTJK <L KTP TNFNH,hifil,perf,,,,,,0,,,
229570,LQX[,MT,Isaiah,49,24,JQX,יֻקַּ֥ח ,H JQX M GBWR MLQWX W >M CBJ YDJQ JMLV,hof,impf,MLQWX,מַלְקֹ֑וחַ ,M GBWR,מִגִּבֹּ֖ור ,0,,M,,
1913262,LQX[,1Qisaa,Isaiah,49,24,JQXW,יקחו ,H JQXW M GBWR MLQWX >M CBJ <RJY JMLV,qal,impf,,,,,,0,,,
229586,LQX[,MT,Isaiah,49,25,JQX,יֻקָּ֔ח ,KJ KH >MR JHWH GM CBJ GBWR JQX W MLQWX <RJY JMLV W >T JRJBK >NKJ >RJB W >T BNJK >NKJ >WCJ<,hof,impf,GM CBJ GBWR,גַּם־שְׁבִ֤י גִבֹּור֙ ,,,,,,,
1913278,LQX[,1Qisaa,Isaiah,49,25,JLQX,ילקח ,KJ> KWH >MR JHWH GM MLQWX GBWR JLQX W CWBJ <RJY JMLV W >T RWBJK >NWKJ >RJB W >T BNJK >NWKJ >WCJ<,nifal,impf,,,,,,0,,,
229225,>SP[,MT,Isaiah,49,5,J>SP,יֵאָסֵ֑ף ,W <TH >MR JHWH JYRJ M BVN L <BD LW L CWBB J<QB >LJW W JFR>L L> J>SP W >KBD B <JNJ JHWH W >LHJ HJH <ZJ,nif,impf,JFR>L,יִשְׂרָאֵ֖ל ,L>,לֹ֣ו ,0,,L>,,
1912895,>SP[,1Qisaa,Isaiah,49,5,J>SP,יאסף ,W <TH >MR JHWH JWYRK M BVN L <BD LW L CWBB J<QWB >LJW W JFR>L LW J>SP W >KBDH B <JNJ JHWH W >LWHJ HJH <ZRJ,nifal,impf,,,,,,0,,,
229219,CWB[,MT,Isaiah,49,5,CWBB,שֹׁובֵ֤ב ,W <TH >MR JHWH JYRJ M BVN L <BD LW L CWBB J<QB >LJW W JFR>L L> J>SP W >KBD B <JNJ JHWH W >LHJ HJH <ZJ,piel,infc,,,>LJW,אֵלָ֔יו ,0,,>LJW,,
1912889,CWB[,1Qisaa,Isaiah,49,5,CWBB,שובב ,W <TH >MR JHWH JWYRK M BVN L <BD LW L CWBB J<QWB >LJW W JFR>L LW J>SP W >KBDH B <JNJ JHWH W >LWHJ HJH <ZRJ,polel,infc,,,,,,0,,,
229251,CWB[,MT,Isaiah,49,6,HCJB,הָשִׁ֑יב ,W J>MR NQL M HJWTK LJ <BD L HQJM >T CBVJ J<QB W NYJRJ JFR>L L HCJB W NTTJK L >WR GWJM L HJWT JCW<TJ <D QYH H >RY,hif,infc,,,,,,,,,
1912922,CWB[,1Qisaa,Isaiah,49,6,HCJB,השיב ,W JW>MR NQL M HJWTKH LJ <BD L HQJM >T CBVJ JFR>L W NYJRJ J<QWB L HCJB W NTTJK L >WR GW>JM L HJWT JCW<TJ <D QYWJ H >RY,hifil,infc,,,,,,0,,,
229330,GLH[,MT,Isaiah,49,9,HGLW,הִגָּל֑וּ ,L >MR L >SWRJM Y>W L >CR B XCK HGLW <L DRKJM JR<W W B KL CPJJM MR<JTM,nif,impv,,,,,,,,,
1913004,GLH[,1Qisaa,Isaiah,49,9,HGLW,הגלו ,L >MWR L >SWRJM Y>W W L >CR B XWCK HGLW <L KWL HRJM JR<W W B KWL CP>JM MR<JTM,nifal,impv,,,,,,0,,,
229324,JY>[,MT,Isaiah,49,9,Y>W,צֵ֔אוּ ,L >MR L >SWRJM Y>W L >CR B XCK HGLW <L DRKJM JR<W W B KL CPJJM MR<JTM,qal,impv,,,,,,,,,
1912998,JY>[,1Qisaa,Isaiah,49,9,Y>W,צאו ,L >MWR L >SWRJM Y>W W L >CR B XWCK HGLW <L KWL HRJM JR<W W B KWL CP>JM MR<JTM,qal,impv,,,,,,0,,,
213650,GLH[,MT,Isaiah,5,13,GLH,גָּלָ֥ה ,LKN GLH <MJ M BLJ D<T W KBWDW MTJ R<B W HMWNW YXH YM>,qal,perf,<MJ,עַמִּ֖י ,,,,,,,
1896489,GLH[,1Qisaa,Isaiah,5,13,GLH,גלה ,L KN GLH <MJ M BLJ D<T W KBWDJ MTJ R<B W HMWNW YXH YM>,qal,perf,,,,,,0,,,
213674,JRD[,MT,Isaiah,5,14,JRD,יָרַ֨ד ,LKN HRXJBH C>WL NPCH W P<RH PJH L BLJ XQ W JRD HDRH W HMWNH W C>WNH W <LZ BH,qal,perf,HDRH W HMWNH W C>WNH W <LZ BH,הֲדָרָ֧הּ וַהֲמֹונָ֛הּ וּשְׁאֹונָ֖הּ וְעָלֵ֥ז בָּֽהּ׃ ,,,,,,,
1896515,JRD[,1Qisaa,Isaiah,5,14,JRD,ירד ,L KN HRXJBH C>WL NPCH W P<RH PJH L BLJ XWQ W JRD HDRH W HMWNH W C>WNH W <LZ BH,qal,perf,,,,,,0,,,
213742,BW>[,MT,Isaiah,5,19,TBW>H,תָבֹ֗ואָה ,H >MRJM JMHR JXJCH M<FHW LM<N NR>H W TQRB W TBW>H <YT QDWC JFR>L W ND<H,qal,impf,<YT QDWC JFR>L,עֲצַ֛ת קְדֹ֥ושׁ יִשְׂרָאֵ֖ל ,,,,,,,
1896586,BW>[,1Qisaa,Isaiah,5,19,TBW>H,תבוא׳ה ,H >WMRJM JMHR JXJC M<FJHW LM<N NR>H W TQRBH W TBW>H <YT QDWC JFR>L W ND<,qal,impf,,,,,,0,,,
213740,QRB[,MT,Isaiah,5,19,TQRB,תִקְרַ֣ב ,H >MRJM JMHR JXJCH M<FHW LM<N NR>H W TQRB W TBW>H <YT QDWC JFR>L W ND<H,qal,impf,,,,,,,,,
1896584,QRB[,1Qisaa,Isaiah,5,19,TQRBH,תקרב׳ה ,H >WMRJM JMHR JXJC M<FJHW LM<N NR>H W TQRBH W TBW>H <YT QDWC JFR>L W ND<,qal,impf,,,,,,0,,,
213802,SWR[,MT,Isaiah,5,23,JSJRW,יָסִ֥ירוּ ,MYDJQJ RC< <QB CXD W YDQT YDJQJM JSJRW MMNW,hif,impf,,,,,,,,,
1896648,SWR[,1Qisaa,Isaiah,5,23,JSJRW,יסירו ,MYDJQJ RC< <QB CXWD W YDQT YDJQJM JSJRW MMNW,hifil,impf,,,,,,0,,,
213824,<LH[,MT,Isaiah,5,24,J<LH,יַעֲלֶ֑ה ,LKN K >KL QC LCWN >C W XCC LHBH JRPH CRCM K MQ JHJH W PRXM K >BQ J<LH KJ M>SW >T TWRT JHWH YB>WT W >T >MRT QDWC JFR>L N>YW,qal,impf,PRXM,פִרְחָ֖ם ,,,,,,,
